class_id,student_id,joined_ts
25e4149a-1a84-4315-8a7e-b46c07bf79d1,16c30910-b62a-41f6-9090-f37007a2f282,"2024-07-07 08:27:00"
25e4149a-1a84-4315-8a7e-b46c07bf79d1,dcc87710-ad00-4f76-9c5c-9ab4df58bee0,"2024-07-08 08:30:00"
25e4149a-1a84-4315-8a7e-b46c07bf79d1,a2784467-d444-437c-a782-4dbc0c7e4775,"2024-07-09 08:33:00"
25e4149a-1a84-4315-8a7e-b46c07bf79d1,fa3d6cae-d108-4499-8d0d-6f14e9869ae8,"2024-07-10 08:36:00"
25e4149a-1a84-4315-8a7e-b46c07bf79d1,5ad1b336-c8c8-4624-a94b-4dfc5e07b30f,"2024-07-11 08:39:00"
25e4149a-1a84-4315-8a7e-b46c07bf79d1,15369833-49f0-4bb0-8f30-7125cd36e5a4,"2024-07-12 08:42:00"
25e4149a-1a84-4315-8a7e-b46c07bf79d1,1e978010-94a8-4c23-a9b1-089d4253e547,"2024-07-06 08:45:00"
25e4149a-1a84-4315-8a7e-b46c07bf79d1,683c2508-9222-47fb-b300-9322233cc397,"2024-07-07 08:48:00"
25e4149a-1a84-4315-8a7e-b46c07bf79d1,7b1933d6-54de-43cd-82e4-2524bd8e0dff,"2024-07-08 08:51:00"
25e4149a-1a84-4315-8a7e-b46c07bf79d1,4f380d3b-306f-48c0-a3b5-1396e09d14c0,"2024-07-09 08:54:00"
25e4149a-1a84-4315-8a7e-b46c07bf79d1,f8fef49d-42ac-4315-b045-08e79172f38e,"2024-07-10 08:57:00"
88deff42-9b6f-4810-b462-f24c84bb130e,82f2e7de-1c96-47a2-a2f4-daeea8b4368e,"2024-07-08 08:00:00"
88deff42-9b6f-4810-b462-f24c84bb130e,8abb94eb-6137-47e4-8b55-cbc2900bd134,"2024-07-09 08:03:00"
88deff42-9b6f-4810-b462-f24c84bb130e,3457b811-03c1-4e6c-9106-db4fef08129d,"2024-07-10 08:06:00"
88deff42-9b6f-4810-b462-f24c84bb130e,eb6a0bdc-b035-4702-87cb-4223cf366526,"2024-07-11 08:09:00"
88deff42-9b6f-4810-b462-f24c84bb130e,7452abd9-c3a9-4530-adcf-550b3b84bbbb,"2024-07-12 08:12:00"
88deff42-9b6f-4810-b462-f24c84bb130e,56751255-0ad0-4be7-9988-414b83d6b064,"2024-07-13 08:15:00"
88deff42-9b6f-4810-b462-f24c84bb130e,ffd0ebd5-29d6-4184-9733-dcde98d71598,"2024-07-14 08:18:00"
88deff42-9b6f-4810-b462-f24c84bb130e,277dd69b-18e6-4bee-9326-37b18e72cd5a,"2024-07-08 08:21:00"
88deff42-9b6f-4810-b462-f24c84bb130e,4f681c63-c9d1-42cb-92ef-b3d5ae59f94c,"2024-07-09 08:24:00"
88deff42-9b6f-4810-b462-f24c84bb130e,ce01ba0a-4fef-4219-b0e1-7bcf810fa47b,"2024-07-10 08:27:00"
88deff42-9b6f-4810-b462-f24c84bb130e,320c5656-ce48-429e-9896-177b21c2e176,"2024-07-11 08:30:00"
88deff42-9b6f-4810-b462-f24c84bb130e,7497ce33-e001-446b-9388-2c27709a757d,"2024-07-12 08:33:00"
88deff42-9b6f-4810-b462-f24c84bb130e,79ebd137-ec6e-4d13-a0a6-def877af2d0f,"2024-07-13 08:36:00"
88deff42-9b6f-4810-b462-f24c84bb130e,d5dc4278-da8c-4cbf-a29a-dc6bcbe73828,"2024-07-14 08:39:00"
88deff42-9b6f-4810-b462-f24c84bb130e,a3e4f11c-6030-4cc8-b366-833336e24976,"2024-07-08 08:42:00"
88deff42-9b6f-4810-b462-f24c84bb130e,1375428c-3000-4257-89f3-1f738c3a782c,"2024-07-09 08:45:00"
88deff42-9b6f-4810-b462-f24c84bb130e,f514e5c4-76ce-484b-9fd1-502f5e419e5a,"2024-07-10 08:48:00"
88deff42-9b6f-4810-b462-f24c84bb130e,7a96ad9c-6cf4-41f6-bd8c-c0bcf0097f4c,"2024-07-11 08:51:00"
88deff42-9b6f-4810-b462-f24c84bb130e,5981821d-bd58-4ecf-a9fb-24524ca2454b,"2024-07-12 08:54:00"
88deff42-9b6f-4810-b462-f24c84bb130e,ed6a6805-bfd9-48e1-8fc0-7fe3e18d5a49,"2024-07-13 08:57:00"
88deff42-9b6f-4810-b462-f24c84bb130e,cb38d881-a3e6-4ae7-b715-1e0a6bd8e48c,"2024-07-14 08:00:00"
88deff42-9b6f-4810-b462-f24c84bb130e,f2230aef-8ad8-4956-8a7b-c4830f56ef19,"2024-07-08 08:03:00"
88deff42-9b6f-4810-b462-f24c84bb130e,4843ad1a-179a-4d58-9917-b44ff5a56936,"2024-07-09 08:06:00"
88deff42-9b6f-4810-b462-f24c84bb130e,7b74a402-9ded-4b80-9148-62dff2f38ad7,"2024-07-10 08:09:00"
88deff42-9b6f-4810-b462-f24c84bb130e,e9b6b3d3-8965-42d8-b2e6-2dc1765829b6,"2024-07-11 08:12:00"
88deff42-9b6f-4810-b462-f24c84bb130e,eb431bbe-9089-4ea5-9290-5a711a3850d7,"2024-07-12 08:15:00"
88deff42-9b6f-4810-b462-f24c84bb130e,44cacd10-a5e2-4344-a8db-3265ec023eca,"2024-07-13 08:18:00"
88deff42-9b6f-4810-b462-f24c84bb130e,53023ebc-8be6-4a4e-b082-32725bf189fb,"2024-07-14 08:21:00"
88deff42-9b6f-4810-b462-f24c84bb130e,6d747ad2-f0a9-489c-92d1-06f6a2a625f3,"2024-07-08 08:24:00"
88deff42-9b6f-4810-b462-f24c84bb130e,d7a20344-91de-4f0b-bbb4-d44ee8b3e1d4,"2024-07-09 08:27:00"
88deff42-9b6f-4810-b462-f24c84bb130e,e8fdaaa1-c882-4a3e-9f3c-408ff3ed36b7,"2024-07-10 08:30:00"
88deff42-9b6f-4810-b462-f24c84bb130e,621b1fbb-b9ed-4933-93a7-dc700f7c152b,"2024-07-11 08:33:00"
88deff42-9b6f-4810-b462-f24c84bb130e,fcd9f319-7d59-4b94-907f-0aa745abaffd,"2024-07-12 08:36:00"
88deff42-9b6f-4810-b462-f24c84bb130e,cab97405-fad0-4226-a947-e782e4d9c450,"2024-07-13 08:39:00"
88deff42-9b6f-4810-b462-f24c84bb130e,249c9c8a-3826-4b22-b259-db3360934034,"2024-07-14 08:42:00"
88deff42-9b6f-4810-b462-f24c84bb130e,8c4670a0-6656-49f5-9505-4b7784fe5ae1,"2024-07-08 08:45:00"
88deff42-9b6f-4810-b462-f24c84bb130e,5fbac900-fd8d-4844-87bf-7e835607ef85,"2024-07-09 08:48:00"
88deff42-9b6f-4810-b462-f24c84bb130e,1b70d393-db24-4058-a500-a5af9dbf15a5,"2024-07-10 08:51:00"
88deff42-9b6f-4810-b462-f24c84bb130e,9a5ad08f-f492-44fb-99df-937db30dba72,"2024-07-11 08:54:00"
88deff42-9b6f-4810-b462-f24c84bb130e,8bc03cac-ab80-4d0e-855e-c24b8dcfccd6,"2024-07-12 08:57:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,a95904cb-2735-46c5-b093-cf23c3e105f8,"2024-07-10 08:00:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,26e8bf0e-46c2-4b88-9578-912237a1b1ae,"2024-07-11 08:03:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,fd6bafa1-835a-44df-bde1-a61a64588933,"2024-07-12 08:06:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,de381512-38b9-4c04-9427-491acc01a208,"2024-07-13 08:09:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,cec6a3e8-ff83-4ab2-9364-ae7f1cd5c14f,"2024-07-14 08:12:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,ef09c7ac-c2db-47bd-952e-a81a1edcaefb,"2024-07-15 08:15:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,34587bc4-79f0-41b4-840d-177ed1c7191e,"2024-07-16 08:18:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,22e0d92b-44e4-4772-a2b4-c2e638d2c011,"2024-07-10 08:21:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,578e3869-aeac-4626-bdd4-27b531459ebb,"2024-07-11 08:24:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,e220e39b-43cd-4fa4-8b95-17adf59d2263,"2024-07-12 08:27:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,ab475523-fb02-4f83-8a0b-c0e9f317c831,"2024-07-13 08:30:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,99ba2115-3638-4c36-8e48-4f5e16b2b054,"2024-07-14 08:33:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,8d40df7e-9437-472b-879d-eb1f194d9bee,"2024-07-15 08:36:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,871a66af-4501-4c7a-9dac-6cb6f0b8eb7e,"2024-07-16 08:39:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,587822a9-fcaf-4af1-b65b-71a254d44146,"2024-07-10 08:42:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,63c75701-409e-493d-93c3-7d24c6f511d3,"2024-07-11 08:45:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,33166508-f771-44db-ae1a-ed6a6d51f3fe,"2024-07-12 08:48:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,ab0e4119-81d4-47ca-a098-56a4cd64a45d,"2024-07-13 08:51:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,f9a49cd0-39e7-4e74-88bf-ae02ad2cc959,"2024-07-14 08:54:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,70a9753b-c750-45e3-a541-319cbfee0429,"2024-07-15 08:57:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,e466e67f-8dbd-4815-a016-21e7c65074a6,"2024-07-16 08:00:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,4345c1d5-e321-4d3e-b83d-56721b8acb88,"2024-07-10 08:03:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,3d0607dc-79c9-4ed0-8908-f497d6c0db0e,"2024-07-11 08:06:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,281f3108-bbe3-41e6-95ff-f55457cb83d7,"2024-07-12 08:09:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,5b910cb2-20dd-45c0-852f-45bbcebcde16,"2024-07-13 08:12:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,a600db79-fcb0-4f28-8f97-f3f1f4153ffe,"2024-07-14 08:15:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,e0b73e8d-2ff7-4262-8c74-0a1452a9b704,"2024-07-15 08:18:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,8bf4ec71-cbba-4b6a-b506-962f2aa06606,"2024-07-16 08:21:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,34ec821b-8951-4b14-a66a-89184d1a11a9,"2024-07-10 08:24:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,f805e0fd-2eb3-4f96-aa4b-04bf7a2fa01b,"2024-07-11 08:27:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,62acf327-a23f-4922-a1ad-dd10a343a496,"2024-07-12 08:30:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,dd238df3-3d7b-4f8d-9cd3-97effc007d44,"2024-07-13 08:33:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,c9715af7-08b7-4ebe-ad95-91a11f871a93,"2024-07-14 08:36:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,6ae0175d-8d74-4bc3-b1e7-10cbae9c0f5a,"2024-07-15 08:39:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,b7805dc0-f7e3-4038-aceb-2768332149b7,"2024-07-16 08:42:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,30f5a982-6bb6-46b4-9263-1d7b3fbc9a42,"2024-07-10 08:45:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,4bfdcada-55a2-4c31-b87e-6c015be7dbf2,"2024-07-11 08:48:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,31a6a1da-8f1a-4782-b9bf-40f4de8af562,"2024-07-12 08:51:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,c850fc1f-0013-4f25-9bc1-caa89911c72f,"2024-07-13 08:54:00"
c7aaf982-fa6c-4c27-92f5-4a752f900574,6ecca0c4-4a82-42c0-bd65-e04724d3ed7d,"2024-07-14 08:57:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,82065754-704c-4b33-b24c-f113437563b2,"2024-07-12 08:00:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,0fe73a2c-e3eb-4d04-8f7e-1ced5d26adac,"2024-07-13 08:03:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,e5b36461-c4bf-45b4-bd1f-ef93d1f48099,"2024-07-14 08:06:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,490966c6-e747-4a8b-9040-968274defef1,"2024-07-15 08:09:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,fa5f215a-08fe-4f6f-bd93-836a484b407e,"2024-07-16 08:12:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,561790eb-aa7d-44cc-9dcd-2c2ec97f9759,"2024-07-17 08:15:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,e5de40b2-c422-437f-9816-01f828665f92,"2024-07-18 08:18:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,089a3235-4562-4a0a-9bc3-c1129f45c98b,"2024-07-12 08:21:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,c07c673b-b09d-444a-9231-944971780966,"2024-07-13 08:24:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,829f63f4-2cf9-4d42-9727-937f11ab976f,"2024-07-14 08:27:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,8fa2afcd-6243-4884-a583-f954a6d8f0ae,"2024-07-15 08:30:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,4f852c18-d9ef-4398-88a8-83a1b3391f58,"2024-07-16 08:33:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,3b384c84-bbce-4ea0-90e5-ce72f6e3a81e,"2024-07-17 08:36:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,f2cb5920-6421-43a5-89d6-e93c65de3296,"2024-07-18 08:39:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,78d41d9b-11b3-49ae-a673-1fdfe0ec57c1,"2024-07-12 08:42:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,978f3d5c-8f92-441c-8cbd-742be1a5667c,"2024-07-13 08:45:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,f6e33691-dbd8-4b8f-b290-8afba0316139,"2024-07-14 08:48:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,0536aa59-5704-451b-b1a1-26e98d271dfc,"2024-07-15 08:51:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,2db8f10a-0bd9-48cc-914e-d98837e1185c,"2024-07-16 08:54:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,b9ed3434-0647-45fd-9033-e285f536809a,"2024-07-17 08:57:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,87df0d79-5b41-4693-a6eb-173595cf0cdf,"2024-07-18 08:00:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,ab001761-3850-4510-93b5-7ceda226e022,"2024-07-12 08:03:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,f2147d2f-1ba8-495f-b033-88a3309f1881,"2024-07-13 08:06:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,17dc8c6f-fe9a-4302-bf69-a83d6989c63a,"2024-07-14 08:09:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,05b5d476-d20e-4920-9037-5b9155aaf96f,"2024-07-15 08:12:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,f533bcdc-a813-41fb-85d1-71e272ec423b,"2024-07-16 08:15:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,1f7a61c0-4fa6-4f91-95b0-1a8489ef03ba,"2024-07-17 08:18:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,206b8f5f-0971-4443-bd15-dd243e6ff838,"2024-07-18 08:21:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,65142215-9308-44dd-a700-0b674e10f4a3,"2024-07-12 08:24:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,c9c13d54-ce39-47d2-b238-9d2e5f59cfc4,"2024-07-13 08:27:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,bba52af0-eea3-4e8d-85d3-99da65e1312e,"2024-07-14 08:30:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,73e00188-a80e-415e-9a96-24a4efc3df9f,"2024-07-15 08:33:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,361dcadb-dca9-4424-bf84-4605b9f6d7fd,"2024-07-16 08:36:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,8e2652aa-6561-4946-86e9-0fedbd3549f5,"2024-07-17 08:39:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,7e391e50-c31c-45eb-b681-d019f6ae6bbe,"2024-07-18 08:42:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,45482849-16c5-424c-a67c-b981c5e752b8,"2024-07-12 08:45:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,8513b4aa-4100-492e-aa85-ef0e9cb7ee13,"2024-07-13 08:48:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,dea50c94-0395-4942-9b86-e0bebb88530c,"2024-07-14 08:51:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,3a3d2993-3825-4e4e-bc84-5efaa13e08da,"2024-07-15 08:54:00"
6937aa5d-71c7-4e36-99a8-e425a159e8fe,45482482-b5d7-4f42-9773-588a5a874d7d,"2024-07-16 08:57:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,9c46408c-4943-4220-ad6c-12d909b1e174,"2024-07-14 08:00:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,45ec64d2-9787-44a1-aaeb-0f6d3c9eccba,"2024-07-15 08:03:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,7ebe333e-561f-4efe-849d-9f0775c505ff,"2024-07-16 08:06:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,00651c04-c3b1-4966-972d-df0e2f221e0e,"2024-07-17 08:09:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,4335dd86-6b0e-4fd3-9f1c-1a5795247746,"2024-07-18 08:12:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,9d1fae5c-1e06-4360-8bc6-5a913a34812b,"2024-07-19 08:15:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,c7db3530-63ee-4a07-b52b-ed25716e6689,"2024-07-20 08:18:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,0b12e7e1-1f11-4ebd-9ce5-d8a8ed13092f,"2024-07-14 08:21:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,3bdec138-8c65-47e9-a5b7-699721ee56ef,"2024-07-15 08:24:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,0d74224d-b37f-4855-8f96-3af3eb3110b1,"2024-07-16 08:27:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,e9b89046-16a9-473e-bb73-47e574778e9f,"2024-07-17 08:30:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,34fec603-6473-4041-aa74-3d0d87058b32,"2024-07-18 08:33:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,cbbecf5c-9756-4c60-944b-b495eafc9285,"2024-07-19 08:36:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,ad2b4f85-dbbf-4356-843e-f3363e017f2d,"2024-07-20 08:39:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,2fcad639-de91-4d7c-9050-e6fb7b04b207,"2024-07-14 08:42:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,a98d0412-17d7-4df9-b1c6-8ab7e1a77c46,"2024-07-15 08:45:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,a6f67adc-c3ad-42a7-9c73-ee8dfec7e88f,"2024-07-16 08:48:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,4a4ce527-432a-4372-8806-ebd14cc046bc,"2024-07-17 08:51:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,58babf80-3628-4f42-b009-235f8004f611,"2024-07-18 08:54:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,a761f718-3079-4fe9-a33a-d8b631408e99,"2024-07-19 08:57:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,9fb4cca1-a9a0-4d91-b86f-c3f09182fc33,"2024-07-20 08:00:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,39bd8214-068d-42dd-a7e9-c11cd17bebd9,"2024-07-14 08:03:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,f46208bf-e0f0-414b-9566-03bddb09e4af,"2024-07-15 08:06:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,54b6c0a8-300c-46c6-84ab-bb003bd8f4af,"2024-07-16 08:09:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,a4105410-e69a-49ea-b63f-1170cbe42e23,"2024-07-17 08:12:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,e071b3f9-fde0-45fc-890e-a672389cbfab,"2024-07-18 08:15:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,24057638-491b-453f-9cde-056c2991b92f,"2024-07-19 08:18:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,449c89e6-5780-4242-9eda-2538ac337ab2,"2024-07-20 08:21:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,9509981a-29eb-48a5-91bb-415535aed878,"2024-07-14 08:24:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,2b3cd009-a733-4f9f-8ba8-a68fa9c0b8d8,"2024-07-15 08:27:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,f9a79542-d866-4c07-b224-ebb518eabee4,"2024-07-16 08:30:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,90c99344-2cf9-44fd-bea4-0d5f45f62455,"2024-07-17 08:33:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,9228dd47-c98c-4e42-9e31-18c057e37f56,"2024-07-18 08:36:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,efaeedc1-ade7-4409-86ab-f1040e68c939,"2024-07-19 08:39:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,d1349bfa-3542-4ef2-a299-ce23efc5e75b,"2024-07-20 08:42:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,77df65a9-40e2-447b-80c6-d4d62e4fcc48,"2024-07-14 08:45:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,11bdc6d4-037c-47a7-96ed-0cd3b9eaa61c,"2024-07-15 08:48:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,55b27069-87ea-4de2-9aa3-cf96ae15082d,"2024-07-16 08:51:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,03414df9-2eac-47be-baec-0bf0ab50ac04,"2024-07-17 08:54:00"
2858a669-43f6-4650-9bd7-e3a96626fcb2,c0ef3014-adea-4507-87e0-5a29e8dabd42,"2024-07-18 08:57:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,307a3ac3-7c6d-4293-9407-a075c04898b3,"2024-07-16 08:00:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,2c000ec4-6e9c-47c6-bf6f-15dc1a9e76ae,"2024-07-17 08:03:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,a51b609c-a6e7-41ea-8407-e8bbb430b3e1,"2024-07-18 08:06:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,38c2957f-106f-4036-95f5-9b0eb8ba6240,"2024-07-19 08:09:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,d1ebf109-b8dd-4379-a060-292c73ae92c9,"2024-07-20 08:12:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,735eb5f1-cc8f-4c35-a33e-7084e825ccb8,"2024-07-21 08:15:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,344c3b52-fb59-478d-976c-142c2ab3d205,"2024-07-22 08:18:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,ac7f5dbc-4f2a-4773-9594-1b6d662cb58a,"2024-07-16 08:21:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,699ad469-3016-4f40-b076-5f3ba4c11159,"2024-07-17 08:24:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,95f237b0-321a-4f13-8a1f-15ede71f9922,"2024-07-18 08:27:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,10566f0e-378f-49c2-ad09-945d815d2e3d,"2024-07-19 08:30:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,d162af2a-3995-4bef-a8b7-2a769358b4a5,"2024-07-20 08:33:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,2c9df898-3e1b-404d-8cc9-985a67a86c70,"2024-07-21 08:36:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,c2b2bd08-5bd8-4ae5-ae81-2d4b980d21b5,"2024-07-22 08:39:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,cbffc24b-aa16-4539-b711-361923d6aba8,"2024-07-16 08:42:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,c62b7d0e-b51a-4f38-b8c8-fe3722d62beb,"2024-07-17 08:45:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,c2b5334c-bfab-42ab-9456-e250a660a160,"2024-07-18 08:48:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,fbd1b758-c23e-45dd-aa9b-483b1cca05cf,"2024-07-19 08:51:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,e65d0130-d969-4e7a-93d3-f2abf1c7dade,"2024-07-20 08:54:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,c90a48bd-8930-4f39-9e1f-494225e4cb50,"2024-07-21 08:57:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,2a492d60-fdbf-45cf-9738-0ec368b5ad8f,"2024-07-22 08:00:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,07dfcdcd-ab13-492b-83ac-c414aa235e26,"2024-07-16 08:03:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,094a9270-556c-4201-9d54-da6d1d0b4bf1,"2024-07-17 08:06:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,17c6cddf-83c1-4b7e-a4d4-527844eff3bc,"2024-07-18 08:09:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,ae97e45c-7116-4a92-9546-3470f51e039f,"2024-07-19 08:12:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,b0a37f95-63dc-4909-9f2b-3056c3ae17a3,"2024-07-20 08:15:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,df862c0f-b60b-433a-bc7b-0b23114f2ea5,"2024-07-21 08:18:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,4552f49d-350c-46d4-91a2-80327cd730ba,"2024-07-22 08:21:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,bf1617f9-2e3d-4fdf-b1a9-5cea870bb342,"2024-07-16 08:24:00"
ee71c47e-a3c6-4a3f-bf61-22927e420cf2,6f0d86fe-dd2e-402d-961e-900f631cf169,"2024-07-17 08:27:00"
