id,title,description,class_id,teacher_id,duration_minutes,total_marks,passing_marks,start_date,end_date,status,questions_json,created_at
37ea3a4c-5dbd-441f-9556-158e0a15d644,"Computer Science Demo Exam 01","Synthetic exam generated for school presentation data.",08fd0b15-eb3e-46dd-9ff0-b498b36d75ae,48ecd4ea-5dc3-4411-88f2-12a85eb0ee82,60,100,60,"2024-09-14 10:00:00","2024-09-14 11:00:00",completed,"[{""id"":""q-215-1"",""text"":""Core concept check in Computer Science: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-215-2"",""text"":""Applied problem solving in Computer Science."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-215-3"",""text"":""Interpret the scenario and identify the correct outcome for Computer Science."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-215-4"",""text"":""Select the strongest justification in Computer Science."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-215-5"",""text"":""Short reflection prompt for Computer Science."",""type"":""essay"",""marks"":20,""topic"":""Computer Science""}]",2024-09-14
ac4fad34-7c21-4ddc-acab-57cac6037926,"Computer Science Demo Exam 02","Synthetic exam generated for school presentation data.",08fd0b15-eb3e-46dd-9ff0-b498b36d75ae,48ecd4ea-5dc3-4411-88f2-12a85eb0ee82,75,100,60,"2024-10-05 11:00:00","2024-10-05 12:15:00",published,"[{""id"":""q-216-1"",""text"":""Core concept check in Computer Science: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-216-2"",""text"":""Applied problem solving in Computer Science."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-216-3"",""text"":""Interpret the scenario and identify the correct outcome for Computer Science."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-216-4"",""text"":""Select the strongest justification in Computer Science."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Computer Science""},{""id"":""q-216-5"",""text"":""Short reflection prompt for Computer Science."",""type"":""essay"",""marks"":20,""topic"":""Computer Science""}]",2024-10-05
17100942-e554-41cf-85c3-d6742833e41a,"Economics Demo Exam 01","Synthetic exam generated for school presentation data.",101dcbd3-6d34-457e-b196-7c938accfed3,72b5b3f4-1568-4240-adcb-0780a511a5bc,90,100,60,"2024-09-17 10:00:00","2024-09-17 11:30:00",completed,"[{""id"":""q-217-1"",""text"":""Core concept check in Economics: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Economics""},{""id"":""q-217-2"",""text"":""Applied problem solving in Economics."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Economics""},{""id"":""q-217-3"",""text"":""Interpret the scenario and identify the correct outcome for Economics."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Economics""},{""id"":""q-217-4"",""text"":""Select the strongest justification in Economics."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Economics""},{""id"":""q-217-5"",""text"":""Short reflection prompt for Economics."",""type"":""essay"",""marks"":20,""topic"":""Economics""}]",2024-09-17
957e98ed-9703-4dd0-b301-adca972621fe,"Economics Demo Exam 02","Synthetic exam generated for school presentation data.",101dcbd3-6d34-457e-b196-7c938accfed3,72b5b3f4-1568-4240-adcb-0780a511a5bc,105,100,60,"2024-10-08 11:00:00","2024-10-08 12:45:00",published,"[{""id"":""q-218-1"",""text"":""Core concept check in Economics: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Economics""},{""id"":""q-218-2"",""text"":""Applied problem solving in Economics."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Economics""},{""id"":""q-218-3"",""text"":""Interpret the scenario and identify the correct outcome for Economics."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Economics""},{""id"":""q-218-4"",""text"":""Select the strongest justification in Economics."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Economics""},{""id"":""q-218-5"",""text"":""Short reflection prompt for Economics."",""type"":""essay"",""marks"":20,""topic"":""Economics""}]",2024-10-08
476e6edd-68ea-41c2-af82-68720d206ad1,"Engineering Demo Exam 01","Synthetic exam generated for school presentation data.",d0063b3e-8f09-482e-8772-42b9e82c2778,dde0e52d-005e-4bd2-b362-d8b64dc06e36,120,100,60,"2024-09-20 10:00:00","2024-09-20 12:00:00",completed,"[{""id"":""q-219-1"",""text"":""Core concept check in Engineering: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Engineering""},{""id"":""q-219-2"",""text"":""Applied problem solving in Engineering."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Engineering""},{""id"":""q-219-3"",""text"":""Interpret the scenario and identify the correct outcome for Engineering."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Engineering""},{""id"":""q-219-4"",""text"":""Select the strongest justification in Engineering."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Engineering""},{""id"":""q-219-5"",""text"":""Short reflection prompt for Engineering."",""type"":""essay"",""marks"":20,""topic"":""Engineering""}]",2024-09-20
edba9eea-56cf-462a-9b71-6a202bcb0166,"Engineering Demo Exam 02","Synthetic exam generated for school presentation data.",d0063b3e-8f09-482e-8772-42b9e82c2778,dde0e52d-005e-4bd2-b362-d8b64dc06e36,60,100,60,"2024-10-11 11:00:00","2024-10-11 12:00:00",published,"[{""id"":""q-220-1"",""text"":""Core concept check in Engineering: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Engineering""},{""id"":""q-220-2"",""text"":""Applied problem solving in Engineering."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Engineering""},{""id"":""q-220-3"",""text"":""Interpret the scenario and identify the correct outcome for Engineering."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Engineering""},{""id"":""q-220-4"",""text"":""Select the strongest justification in Engineering."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Engineering""},{""id"":""q-220-5"",""text"":""Short reflection prompt for Engineering."",""type"":""essay"",""marks"":20,""topic"":""Engineering""}]",2024-10-11
5c4d6b09-36e1-4813-9245-af7114bf5e39,"History Demo Exam 01","Synthetic exam generated for school presentation data.",7060919e-1cdb-4eb2-a3cd-54c983ca4a2c,f551cdab-0d8f-4dca-ad80-2bb98180f1a2,75,100,60,"2024-09-12 10:00:00","2024-09-12 11:15:00",completed,"[{""id"":""q-221-1"",""text"":""Core concept check in History: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""History""},{""id"":""q-221-2"",""text"":""Applied problem solving in History."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""History""},{""id"":""q-221-3"",""text"":""Interpret the scenario and identify the correct outcome for History."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""History""},{""id"":""q-221-4"",""text"":""Select the strongest justification in History."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""History""},{""id"":""q-221-5"",""text"":""Short reflection prompt for History."",""type"":""essay"",""marks"":20,""topic"":""History""}]",2024-09-12
5334b8cd-498b-4716-9283-a33a387f2223,"History Demo Exam 02","Synthetic exam generated for school presentation data.",7060919e-1cdb-4eb2-a3cd-54c983ca4a2c,f551cdab-0d8f-4dca-ad80-2bb98180f1a2,90,100,60,"2024-10-03 11:00:00","2024-10-03 12:30:00",published,"[{""id"":""q-222-1"",""text"":""Core concept check in History: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""History""},{""id"":""q-222-2"",""text"":""Applied problem solving in History."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""History""},{""id"":""q-222-3"",""text"":""Interpret the scenario and identify the correct outcome for History."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""History""},{""id"":""q-222-4"",""text"":""Select the strongest justification in History."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""History""},{""id"":""q-222-5"",""text"":""Short reflection prompt for History."",""type"":""essay"",""marks"":20,""topic"":""History""}]",2024-10-03
cd03d41b-5d52-4e6b-9b51-16b9dbc289d9,"Information Technology Demo Exam 01","Synthetic exam generated for school presentation data.",c1179923-d5f2-47f4-a3c9-3a981514bfe6,fb25a8b7-4578-4bd9-a4c2-2f1842a1cd7a,105,100,60,"2024-09-15 10:00:00","2024-09-15 11:45:00",completed,"[{""id"":""q-223-1"",""text"":""Core concept check in Information Technology: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-223-2"",""text"":""Applied problem solving in Information Technology."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-223-3"",""text"":""Interpret the scenario and identify the correct outcome for Information Technology."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-223-4"",""text"":""Select the strongest justification in Information Technology."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-223-5"",""text"":""Short reflection prompt for Information Technology."",""type"":""essay"",""marks"":20,""topic"":""Information Technology""}]",2024-09-15
e6e954b7-cffe-45d3-b9ef-f5a59c2090ac,"Information Technology Demo Exam 02","Synthetic exam generated for school presentation data.",c1179923-d5f2-47f4-a3c9-3a981514bfe6,fb25a8b7-4578-4bd9-a4c2-2f1842a1cd7a,120,100,60,"2024-10-06 11:00:00","2024-10-06 13:00:00",published,"[{""id"":""q-224-1"",""text"":""Core concept check in Information Technology: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-224-2"",""text"":""Applied problem solving in Information Technology."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-224-3"",""text"":""Interpret the scenario and identify the correct outcome for Information Technology."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-224-4"",""text"":""Select the strongest justification in Information Technology."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Information Technology""},{""id"":""q-224-5"",""text"":""Short reflection prompt for Information Technology."",""type"":""essay"",""marks"":20,""topic"":""Information Technology""}]",2024-10-06
68de7087-5a2b-46da-87ad-2a1d0f17930c,"Literature Demo Exam 01","Synthetic exam generated for school presentation data.",8d84c8a8-4d43-4cd3-91c3-bee1c847a0d2,8230df46-6e72-43a6-b8b9-95894cdaf410,60,100,60,"2024-09-18 10:00:00","2024-09-18 11:00:00",completed,"[{""id"":""q-225-1"",""text"":""Core concept check in Literature: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Literature""},{""id"":""q-225-2"",""text"":""Applied problem solving in Literature."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Literature""},{""id"":""q-225-3"",""text"":""Interpret the scenario and identify the correct outcome for Literature."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Literature""},{""id"":""q-225-4"",""text"":""Select the strongest justification in Literature."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Literature""},{""id"":""q-225-5"",""text"":""Short reflection prompt for Literature."",""type"":""essay"",""marks"":20,""topic"":""Literature""}]",2024-09-18
7f4d6ff2-3cd0-469c-a53a-29b8caf593e8,"Literature Demo Exam 02","Synthetic exam generated for school presentation data.",8d84c8a8-4d43-4cd3-91c3-bee1c847a0d2,8230df46-6e72-43a6-b8b9-95894cdaf410,75,100,60,"2024-10-09 11:00:00","2024-10-09 12:15:00",published,"[{""id"":""q-226-1"",""text"":""Core concept check in Literature: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Literature""},{""id"":""q-226-2"",""text"":""Applied problem solving in Literature."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Literature""},{""id"":""q-226-3"",""text"":""Interpret the scenario and identify the correct outcome for Literature."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Literature""},{""id"":""q-226-4"",""text"":""Select the strongest justification in Literature."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Literature""},{""id"":""q-226-5"",""text"":""Short reflection prompt for Literature."",""type"":""essay"",""marks"":20,""topic"":""Literature""}]",2024-10-09
d19948ea-90b4-4297-9fb4-ce8e5b6f82a3,"Marketing Demo Exam 01","Synthetic exam generated for school presentation data.",ea76abde-fb1b-4b2a-bb5e-1118adc4b78e,2ec18961-7fa0-42e8-a3a3-58ac2ede2ede,90,100,60,"2024-09-21 10:00:00","2024-09-21 11:30:00",completed,"[{""id"":""q-227-1"",""text"":""Core concept check in Marketing: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Marketing""},{""id"":""q-227-2"",""text"":""Applied problem solving in Marketing."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Marketing""},{""id"":""q-227-3"",""text"":""Interpret the scenario and identify the correct outcome for Marketing."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Marketing""},{""id"":""q-227-4"",""text"":""Select the strongest justification in Marketing."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Marketing""},{""id"":""q-227-5"",""text"":""Short reflection prompt for Marketing."",""type"":""essay"",""marks"":20,""topic"":""Marketing""}]",2024-09-21
f361b952-3eeb-425f-a0ac-9374a2964b08,"Marketing Demo Exam 02","Synthetic exam generated for school presentation data.",ea76abde-fb1b-4b2a-bb5e-1118adc4b78e,2ec18961-7fa0-42e8-a3a3-58ac2ede2ede,105,100,60,"2024-10-12 11:00:00","2024-10-12 12:45:00",published,"[{""id"":""q-228-1"",""text"":""Core concept check in Marketing: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Marketing""},{""id"":""q-228-2"",""text"":""Applied problem solving in Marketing."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Marketing""},{""id"":""q-228-3"",""text"":""Interpret the scenario and identify the correct outcome for Marketing."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Marketing""},{""id"":""q-228-4"",""text"":""Select the strongest justification in Marketing."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Marketing""},{""id"":""q-228-5"",""text"":""Short reflection prompt for Marketing."",""type"":""essay"",""marks"":20,""topic"":""Marketing""}]",2024-10-12
9f1dee80-020c-4575-afd0-a2e5e446dd28,"Mathematics Demo Exam 01","Synthetic exam generated for school presentation data.",b5278b78-8901-4bcc-9dea-ff0d650c5508,87b7aa9a-f8b0-4f34-9c9c-0e1a283013cd,120,100,60,"2024-09-24 10:00:00","2024-09-24 12:00:00",completed,"[{""id"":""q-229-1"",""text"":""Core concept check in Mathematics: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-229-2"",""text"":""Applied problem solving in Mathematics."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-229-3"",""text"":""Interpret the scenario and identify the correct outcome for Mathematics."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-229-4"",""text"":""Select the strongest justification in Mathematics."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-229-5"",""text"":""Short reflection prompt for Mathematics."",""type"":""essay"",""marks"":20,""topic"":""Mathematics""}]",2024-09-24
b1b66475-7aee-4e28-8948-f5e1c7402eaf,"Mathematics Demo Exam 02","Synthetic exam generated for school presentation data.",b5278b78-8901-4bcc-9dea-ff0d650c5508,87b7aa9a-f8b0-4f34-9c9c-0e1a283013cd,60,100,60,"2024-10-15 11:00:00","2024-10-15 12:00:00",published,"[{""id"":""q-230-1"",""text"":""Core concept check in Mathematics: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-230-2"",""text"":""Applied problem solving in Mathematics."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-230-3"",""text"":""Interpret the scenario and identify the correct outcome for Mathematics."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-230-4"",""text"":""Select the strongest justification in Mathematics."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Mathematics""},{""id"":""q-230-5"",""text"":""Short reflection prompt for Mathematics."",""type"":""essay"",""marks"":20,""topic"":""Mathematics""}]",2024-10-15
9e790efb-45de-4af0-8c59-6d7d51d5e735,"Mechanical Engineering Demo Exam 01","Synthetic exam generated for school presentation data.",fbe64498-606e-4e5f-93b6-c2002141a8bf,c14802e8-47ce-4ed7-a3cf-25ad9d3a85d3,75,100,60,"2024-09-27 10:00:00","2024-09-27 11:15:00",completed,"[{""id"":""q-231-1"",""text"":""Core concept check in Mechanical Engineering: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-231-2"",""text"":""Applied problem solving in Mechanical Engineering."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-231-3"",""text"":""Interpret the scenario and identify the correct outcome for Mechanical Engineering."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-231-4"",""text"":""Select the strongest justification in Mechanical Engineering."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-231-5"",""text"":""Short reflection prompt for Mechanical Engineering."",""type"":""essay"",""marks"":20,""topic"":""Mechanical Engineering""}]",2024-09-27
fe3d9382-6a30-4a8c-a6fd-28239bacf981,"Mechanical Engineering Demo Exam 02","Synthetic exam generated for school presentation data.",fbe64498-606e-4e5f-93b6-c2002141a8bf,c14802e8-47ce-4ed7-a3cf-25ad9d3a85d3,90,100,60,"2024-10-18 11:00:00","2024-10-18 12:30:00",published,"[{""id"":""q-232-1"",""text"":""Core concept check in Mechanical Engineering: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-232-2"",""text"":""Applied problem solving in Mechanical Engineering."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-232-3"",""text"":""Interpret the scenario and identify the correct outcome for Mechanical Engineering."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-232-4"",""text"":""Select the strongest justification in Mechanical Engineering."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Mechanical Engineering""},{""id"":""q-232-5"",""text"":""Short reflection prompt for Mechanical Engineering."",""type"":""essay"",""marks"":20,""topic"":""Mechanical Engineering""}]",2024-10-18
310ccd3a-b429-4c88-a30a-b32e22741925,"Physics Demo Exam 01","Synthetic exam generated for school presentation data.",461d203b-1611-42cd-82ad-36f055e5f4c1,7ebb15d1-bf58-44b1-be1d-9f8bd2aa2b78,105,100,60,"2024-09-30 10:00:00","2024-09-30 11:45:00",completed,"[{""id"":""q-233-1"",""text"":""Core concept check in Physics: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Physics""},{""id"":""q-233-2"",""text"":""Applied problem solving in Physics."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Physics""},{""id"":""q-233-3"",""text"":""Interpret the scenario and identify the correct outcome for Physics."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Physics""},{""id"":""q-233-4"",""text"":""Select the strongest justification in Physics."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Physics""},{""id"":""q-233-5"",""text"":""Short reflection prompt for Physics."",""type"":""essay"",""marks"":20,""topic"":""Physics""}]",2024-09-30
48b905d4-d479-4ef5-98cf-027f06dee82e,"Physics Demo Exam 02","Synthetic exam generated for school presentation data.",461d203b-1611-42cd-82ad-36f055e5f4c1,7ebb15d1-bf58-44b1-be1d-9f8bd2aa2b78,120,100,60,"2024-10-21 11:00:00","2024-10-21 13:00:00",published,"[{""id"":""q-234-1"",""text"":""Core concept check in Physics: choose the best answer."",""type"":""mcq"",""options"":[""Option A"",""Option B"",""Option C"",""Option D""],""correctAnswer"":""Option A"",""marks"":20,""topic"":""Physics""},{""id"":""q-234-2"",""text"":""Applied problem solving in Physics."",""type"":""mcq"",""options"":[""Approach 1"",""Approach 2"",""Approach 3"",""Approach 4""],""correctAnswer"":""Approach 2"",""marks"":20,""topic"":""Physics""},{""id"":""q-234-3"",""text"":""Interpret the scenario and identify the correct outcome for Physics."",""type"":""mcq"",""options"":[""Outcome 1"",""Outcome 2"",""Outcome 3"",""Outcome 4""],""correctAnswer"":""Outcome 3"",""marks"":20,""topic"":""Physics""},{""id"":""q-234-4"",""text"":""Select the strongest justification in Physics."",""type"":""mcq"",""options"":[""Justification A"",""Justification B"",""Justification C"",""Justification D""],""correctAnswer"":""Justification B"",""marks"":20,""topic"":""Physics""},{""id"":""q-234-5"",""text"":""Short reflection prompt for Physics."",""type"":""essay"",""marks"":20,""topic"":""Physics""}]",2024-10-21
