exam_id,student_id,violation_no,violation_type,details,occurred_at
2708da78-821f-4796-bfd6-edea8a503833,fd81949d-e5a1-403d-8b1e-aeaf33c41aa2,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-15 10:07:00"
2708da78-821f-4796-bfd6-edea8a503833,23506ae8-2ad9-463e-b704-fcd8f063b32e,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-16 11:07:00"
2708da78-821f-4796-bfd6-edea8a503833,23506ae8-2ad9-463e-b704-fcd8f063b32e,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-16 11:14:00"
2708da78-821f-4796-bfd6-edea8a503833,de5f7ee1-96d0-442b-8ad2-ab04433df97a,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-17 12:07:00"
2708da78-821f-4796-bfd6-edea8a503833,de5f7ee1-96d0-442b-8ad2-ab04433df97a,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-17 12:14:00"
2708da78-821f-4796-bfd6-edea8a503833,de5f7ee1-96d0-442b-8ad2-ab04433df97a,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-17 12:21:00"
2708da78-821f-4796-bfd6-edea8a503833,198b82e7-8d41-498e-9586-c78f4ad8d55a,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-18 13:07:00"
2708da78-821f-4796-bfd6-edea8a503833,9cb5c43f-426b-4fd3-8feb-0767f9293cb6,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-08-25 14:07:00"
2708da78-821f-4796-bfd6-edea8a503833,9cb5c43f-426b-4fd3-8feb-0767f9293cb6,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-08-25 14:14:00"
45964527-e7aa-4a3a-bf68-376138c43c84,d7ff0716-c11b-4cef-9b7b-0456fe125b86,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-17 10:07:00"
45964527-e7aa-4a3a-bf68-376138c43c84,d7ff0716-c11b-4cef-9b7b-0456fe125b86,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-17 10:14:00"
45964527-e7aa-4a3a-bf68-376138c43c84,d7ff0716-c11b-4cef-9b7b-0456fe125b86,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-17 10:21:00"
45964527-e7aa-4a3a-bf68-376138c43c84,4d4633eb-596d-442b-af9c-63ed21438e25,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-18 11:07:00"
45964527-e7aa-4a3a-bf68-376138c43c84,1a6b7065-1aed-4545-b20c-8811c19defb2,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-08-25 12:07:00"
45964527-e7aa-4a3a-bf68-376138c43c84,1a6b7065-1aed-4545-b20c-8811c19defb2,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-08-25 12:14:00"
45964527-e7aa-4a3a-bf68-376138c43c84,44c97364-dad1-4f0f-8379-a681e36e1fad,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-08-26 13:07:00"
45964527-e7aa-4a3a-bf68-376138c43c84,44c97364-dad1-4f0f-8379-a681e36e1fad,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-08-26 13:14:00"
45964527-e7aa-4a3a-bf68-376138c43c84,44c97364-dad1-4f0f-8379-a681e36e1fad,3,window_blur,"Synthetic window_blur event #3 for presentation scenario.","2026-08-26 13:21:00"
45964527-e7aa-4a3a-bf68-376138c43c84,35a41d37-fe97-4642-93f5-d3a5126948b0,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-27 14:07:00"
23ea5858-c0d1-42a9-9259-a5260da55d8a,1a157656-96a8-44b8-891b-f2d3de5f0d1c,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-08-25 10:07:00"
23ea5858-c0d1-42a9-9259-a5260da55d8a,1a157656-96a8-44b8-891b-f2d3de5f0d1c,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-08-25 10:14:00"
23ea5858-c0d1-42a9-9259-a5260da55d8a,82b1173e-9a13-43a8-87ce-a568cb14e641,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-08-26 11:07:00"
23ea5858-c0d1-42a9-9259-a5260da55d8a,82b1173e-9a13-43a8-87ce-a568cb14e641,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-08-26 11:14:00"
23ea5858-c0d1-42a9-9259-a5260da55d8a,82b1173e-9a13-43a8-87ce-a568cb14e641,3,window_blur,"Synthetic window_blur event #3 for presentation scenario.","2026-08-26 11:21:00"
23ea5858-c0d1-42a9-9259-a5260da55d8a,ae1bd6b5-5ea5-4d24-989e-22258d4a9e29,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-27 12:07:00"
23ea5858-c0d1-42a9-9259-a5260da55d8a,ecb01f10-b660-4c8b-a8d0-2286824043b4,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-08-28 13:07:00"
23ea5858-c0d1-42a9-9259-a5260da55d8a,ecb01f10-b660-4c8b-a8d0-2286824043b4,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-08-28 13:14:00"
23ea5858-c0d1-42a9-9259-a5260da55d8a,c35ac543-ba60-4913-9746-315cbb98bb5a,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-08-29 14:07:00"
23ea5858-c0d1-42a9-9259-a5260da55d8a,c35ac543-ba60-4913-9746-315cbb98bb5a,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-08-29 14:14:00"
23ea5858-c0d1-42a9-9259-a5260da55d8a,c35ac543-ba60-4913-9746-315cbb98bb5a,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-08-29 14:21:00"
8765570f-e9de-4694-b3ed-63ba6225bcb1,21de305d-f26f-41b3-ab7a-4af76a9c9b67,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-27 10:07:00"
8765570f-e9de-4694-b3ed-63ba6225bcb1,d675c052-db78-4456-b2f8-9c964ae69bb7,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-08-28 11:07:00"
8765570f-e9de-4694-b3ed-63ba6225bcb1,d675c052-db78-4456-b2f8-9c964ae69bb7,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-08-28 11:14:00"
8765570f-e9de-4694-b3ed-63ba6225bcb1,fb4f3335-a9af-49c5-897b-53a6bb31d9b4,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-08-29 12:07:00"
8765570f-e9de-4694-b3ed-63ba6225bcb1,fb4f3335-a9af-49c5-897b-53a6bb31d9b4,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-08-29 12:14:00"
8765570f-e9de-4694-b3ed-63ba6225bcb1,fb4f3335-a9af-49c5-897b-53a6bb31d9b4,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-08-29 12:21:00"
8765570f-e9de-4694-b3ed-63ba6225bcb1,4123c74a-05b3-4e5e-85e8-5366baf1498d,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-08-30 13:07:00"
8765570f-e9de-4694-b3ed-63ba6225bcb1,39ad9fcc-4028-4bd1-9c2e-01cae57eac1f,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-31 14:07:00"
8765570f-e9de-4694-b3ed-63ba6225bcb1,39ad9fcc-4028-4bd1-9c2e-01cae57eac1f,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-08-31 14:14:00"
b77fe627-caa8-48a7-95eb-f4338d459bfc,8d4376e3-77bf-49f5-baa2-3221ea00750a,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-08-29 10:07:00"
b77fe627-caa8-48a7-95eb-f4338d459bfc,8d4376e3-77bf-49f5-baa2-3221ea00750a,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-08-29 10:14:00"
b77fe627-caa8-48a7-95eb-f4338d459bfc,8d4376e3-77bf-49f5-baa2-3221ea00750a,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-08-29 10:21:00"
b77fe627-caa8-48a7-95eb-f4338d459bfc,698e6dfc-63f6-4566-8431-e47fb0c19dd8,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-08-30 11:07:00"
b77fe627-caa8-48a7-95eb-f4338d459bfc,8da5f664-7bb3-45c1-94c5-f80de63ce70a,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-31 12:07:00"
b77fe627-caa8-48a7-95eb-f4338d459bfc,8da5f664-7bb3-45c1-94c5-f80de63ce70a,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-08-31 12:14:00"
b77fe627-caa8-48a7-95eb-f4338d459bfc,7fadbf67-9125-4443-a184-93aa7c58f528,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-01 13:07:00"
b77fe627-caa8-48a7-95eb-f4338d459bfc,7fadbf67-9125-4443-a184-93aa7c58f528,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-01 13:14:00"
b77fe627-caa8-48a7-95eb-f4338d459bfc,7fadbf67-9125-4443-a184-93aa7c58f528,3,auto_submitted,"Synthetic auto_submitted event #3 for presentation scenario.","2026-09-01 13:21:00"
b77fe627-caa8-48a7-95eb-f4338d459bfc,97dd321c-e080-4062-9c9b-a12f42427163,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-02 14:07:00"
cadde74d-cc25-44ed-aaae-d5f505756539,ee80853e-0a66-403b-853f-0ca66831b6cc,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-31 10:07:00"
cadde74d-cc25-44ed-aaae-d5f505756539,ee80853e-0a66-403b-853f-0ca66831b6cc,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-08-31 10:14:00"
cadde74d-cc25-44ed-aaae-d5f505756539,b0c67604-874d-4a18-9f44-61e38142f59e,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-01 11:07:00"
cadde74d-cc25-44ed-aaae-d5f505756539,b0c67604-874d-4a18-9f44-61e38142f59e,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-01 11:14:00"
cadde74d-cc25-44ed-aaae-d5f505756539,b0c67604-874d-4a18-9f44-61e38142f59e,3,auto_submitted,"Synthetic auto_submitted event #3 for presentation scenario.","2026-09-01 11:21:00"
cadde74d-cc25-44ed-aaae-d5f505756539,ab2d5a4b-f92f-4303-9202-fa6ff358bcb3,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-02 12:07:00"
cadde74d-cc25-44ed-aaae-d5f505756539,0e1d751d-3b1d-437b-b515-af3df27187d8,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-03 13:07:00"
cadde74d-cc25-44ed-aaae-d5f505756539,0e1d751d-3b1d-437b-b515-af3df27187d8,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-03 13:14:00"
cadde74d-cc25-44ed-aaae-d5f505756539,a504920d-d773-40a3-8551-445c9167645c,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-04 14:07:00"
cadde74d-cc25-44ed-aaae-d5f505756539,a504920d-d773-40a3-8551-445c9167645c,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-04 14:14:00"
cadde74d-cc25-44ed-aaae-d5f505756539,a504920d-d773-40a3-8551-445c9167645c,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-04 14:21:00"
27cf758d-408d-437f-bd34-a74ea1918c0b,4f42a83d-9633-487b-981c-1db1e1200e41,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-02 10:07:00"
27cf758d-408d-437f-bd34-a74ea1918c0b,fdcf8143-2e5c-4bba-ad3c-370a0c47a2a3,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-03 11:07:00"
27cf758d-408d-437f-bd34-a74ea1918c0b,fdcf8143-2e5c-4bba-ad3c-370a0c47a2a3,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-03 11:14:00"
27cf758d-408d-437f-bd34-a74ea1918c0b,02b9b15c-cea4-4c46-a862-a7f421bdabd9,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-04 12:07:00"
27cf758d-408d-437f-bd34-a74ea1918c0b,02b9b15c-cea4-4c46-a862-a7f421bdabd9,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-04 12:14:00"
27cf758d-408d-437f-bd34-a74ea1918c0b,02b9b15c-cea4-4c46-a862-a7f421bdabd9,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-04 12:21:00"
27cf758d-408d-437f-bd34-a74ea1918c0b,d8bd259b-1368-411a-ad2e-6efd33bc5ebb,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-05 13:07:00"
27cf758d-408d-437f-bd34-a74ea1918c0b,219a889e-ac32-4b70-b57f-ecebb90bebd8,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-06 14:07:00"
27cf758d-408d-437f-bd34-a74ea1918c0b,219a889e-ac32-4b70-b57f-ecebb90bebd8,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-06 14:14:00"
42a6896c-dece-4e17-a277-22efdfd39275,ec4125f0-f72f-42f0-9071-bf0fd9bf64b2,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-04 10:07:00"
42a6896c-dece-4e17-a277-22efdfd39275,ec4125f0-f72f-42f0-9071-bf0fd9bf64b2,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-04 10:14:00"
42a6896c-dece-4e17-a277-22efdfd39275,ec4125f0-f72f-42f0-9071-bf0fd9bf64b2,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-04 10:21:00"
42a6896c-dece-4e17-a277-22efdfd39275,aa5ef489-b680-4c30-9628-3c5cb0ba14d4,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-05 11:07:00"
42a6896c-dece-4e17-a277-22efdfd39275,18910ae2-fb36-45d3-818b-e978879d303a,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-06 12:07:00"
42a6896c-dece-4e17-a277-22efdfd39275,18910ae2-fb36-45d3-818b-e978879d303a,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-06 12:14:00"
42a6896c-dece-4e17-a277-22efdfd39275,6bbce922-107c-4b0a-8d21-76dead4c7903,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-07 13:07:00"
42a6896c-dece-4e17-a277-22efdfd39275,6bbce922-107c-4b0a-8d21-76dead4c7903,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-07 13:14:00"
42a6896c-dece-4e17-a277-22efdfd39275,6bbce922-107c-4b0a-8d21-76dead4c7903,3,window_blur,"Synthetic window_blur event #3 for presentation scenario.","2026-09-07 13:21:00"
42a6896c-dece-4e17-a277-22efdfd39275,634a0433-d79b-449e-b0c1-004b6d4a53bf,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-08 14:07:00"
c5e62730-78e6-4b48-b745-aff0ba19ed66,2d6590e1-0e4c-41a5-b77e-267bf62c0da1,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-06 10:07:00"
c5e62730-78e6-4b48-b745-aff0ba19ed66,2d6590e1-0e4c-41a5-b77e-267bf62c0da1,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-06 10:14:00"
c5e62730-78e6-4b48-b745-aff0ba19ed66,e0569c84-ca01-4a80-ba31-673c7755dd47,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-07 11:07:00"
c5e62730-78e6-4b48-b745-aff0ba19ed66,e0569c84-ca01-4a80-ba31-673c7755dd47,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-07 11:14:00"
c5e62730-78e6-4b48-b745-aff0ba19ed66,e0569c84-ca01-4a80-ba31-673c7755dd47,3,window_blur,"Synthetic window_blur event #3 for presentation scenario.","2026-09-07 11:21:00"
c5e62730-78e6-4b48-b745-aff0ba19ed66,63167ac6-39d5-4ee1-98c6-84486a3d1324,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-08 12:07:00"
c5e62730-78e6-4b48-b745-aff0ba19ed66,dc10168d-815b-47ce-bcee-59c04af02126,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-09 13:07:00"
c5e62730-78e6-4b48-b745-aff0ba19ed66,dc10168d-815b-47ce-bcee-59c04af02126,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-09 13:14:00"
c5e62730-78e6-4b48-b745-aff0ba19ed66,f7bb2dcc-a43e-4ec6-b089-b10bc052132d,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-10 14:07:00"
c5e62730-78e6-4b48-b745-aff0ba19ed66,f7bb2dcc-a43e-4ec6-b089-b10bc052132d,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-10 14:14:00"
c5e62730-78e6-4b48-b745-aff0ba19ed66,f7bb2dcc-a43e-4ec6-b089-b10bc052132d,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-09-10 14:21:00"
174c282b-6668-46f3-b140-ada68e5c7810,dde38a31-a7e1-441b-9544-b00e13d73476,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-08 10:07:00"
174c282b-6668-46f3-b140-ada68e5c7810,459aac54-7588-4b35-af15-03b624ca6ebf,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-09 11:07:00"
174c282b-6668-46f3-b140-ada68e5c7810,459aac54-7588-4b35-af15-03b624ca6ebf,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-09 11:14:00"
174c282b-6668-46f3-b140-ada68e5c7810,b00414eb-434d-493b-bd32-4b3b6a53b751,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-10 12:07:00"
174c282b-6668-46f3-b140-ada68e5c7810,b00414eb-434d-493b-bd32-4b3b6a53b751,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-10 12:14:00"
174c282b-6668-46f3-b140-ada68e5c7810,b00414eb-434d-493b-bd32-4b3b6a53b751,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-09-10 12:21:00"
174c282b-6668-46f3-b140-ada68e5c7810,fce6e1da-737d-43c2-a3ae-f8879b62bb92,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-11 13:07:00"
174c282b-6668-46f3-b140-ada68e5c7810,ef498396-2c70-4480-8bb0-9a33aac64e85,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-12 14:07:00"
174c282b-6668-46f3-b140-ada68e5c7810,ef498396-2c70-4480-8bb0-9a33aac64e85,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-12 14:14:00"
f92450a3-4233-4633-9b93-c2f16bbcab15,97828a41-1e9b-409f-9ec8-8a69ac60384f,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-10 10:07:00"
f92450a3-4233-4633-9b93-c2f16bbcab15,97828a41-1e9b-409f-9ec8-8a69ac60384f,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-10 10:14:00"
f92450a3-4233-4633-9b93-c2f16bbcab15,97828a41-1e9b-409f-9ec8-8a69ac60384f,3,tab_switch,"Synthetic tab_switch event #3 for presentation scenario.","2026-09-10 10:21:00"
f92450a3-4233-4633-9b93-c2f16bbcab15,5193b7f1-ec61-495d-87f0-c6b9ae2d0c02,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-11 11:07:00"
f92450a3-4233-4633-9b93-c2f16bbcab15,9db3a63e-9bef-427a-9f43-60636e15c01c,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-12 12:07:00"
f92450a3-4233-4633-9b93-c2f16bbcab15,9db3a63e-9bef-427a-9f43-60636e15c01c,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-12 12:14:00"
f92450a3-4233-4633-9b93-c2f16bbcab15,297e8726-56d6-4a45-a7dd-451dac675db4,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-13 13:07:00"
f92450a3-4233-4633-9b93-c2f16bbcab15,297e8726-56d6-4a45-a7dd-451dac675db4,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-13 13:14:00"
f92450a3-4233-4633-9b93-c2f16bbcab15,297e8726-56d6-4a45-a7dd-451dac675db4,3,auto_submitted,"Synthetic auto_submitted event #3 for presentation scenario.","2026-09-13 13:21:00"
f92450a3-4233-4633-9b93-c2f16bbcab15,15aefbfc-dcaf-4652-ae4c-24dbc75660e5,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-14 14:07:00"
1a46e983-2212-4012-9de9-19328e18b27e,3c3f38e3-3886-4c01-a30f-b4b221aa6923,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-12 10:07:00"
1a46e983-2212-4012-9de9-19328e18b27e,3c3f38e3-3886-4c01-a30f-b4b221aa6923,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-12 10:14:00"
1a46e983-2212-4012-9de9-19328e18b27e,4216528e-559f-4afa-a92b-1ff88e4c8e06,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-13 11:07:00"
1a46e983-2212-4012-9de9-19328e18b27e,4216528e-559f-4afa-a92b-1ff88e4c8e06,2,right_click,"Synthetic right_click event #2 for presentation scenario.","2026-09-13 11:14:00"
1a46e983-2212-4012-9de9-19328e18b27e,4216528e-559f-4afa-a92b-1ff88e4c8e06,3,auto_submitted,"Synthetic auto_submitted event #3 for presentation scenario.","2026-09-13 11:21:00"
1a46e983-2212-4012-9de9-19328e18b27e,3c68e454-91df-410d-94da-c772f2feebc0,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-14 12:07:00"
1a46e983-2212-4012-9de9-19328e18b27e,8d67d4cf-09b4-497d-820a-20e9edf619f6,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-15 13:07:00"
1a46e983-2212-4012-9de9-19328e18b27e,8d67d4cf-09b4-497d-820a-20e9edf619f6,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-15 13:14:00"
1a46e983-2212-4012-9de9-19328e18b27e,1a8ea483-1721-4194-bde7-dee5368d73db,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-16 14:07:00"
1a46e983-2212-4012-9de9-19328e18b27e,1a8ea483-1721-4194-bde7-dee5368d73db,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-16 14:14:00"
1a46e983-2212-4012-9de9-19328e18b27e,1a8ea483-1721-4194-bde7-dee5368d73db,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-16 14:21:00"
b4754a46-685a-40a6-82d7-c17326e8243f,f1fc743f-85ac-4533-bbe0-dcbbbf676fa8,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-14 10:07:00"
b4754a46-685a-40a6-82d7-c17326e8243f,6e10fa92-4655-4951-8cd2-11ba83e649ba,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-09-15 11:07:00"
b4754a46-685a-40a6-82d7-c17326e8243f,6e10fa92-4655-4951-8cd2-11ba83e649ba,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-09-15 11:14:00"
b4754a46-685a-40a6-82d7-c17326e8243f,c3e67d74-8688-40e4-9026-ad06e149d91a,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-16 12:07:00"
b4754a46-685a-40a6-82d7-c17326e8243f,c3e67d74-8688-40e4-9026-ad06e149d91a,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-16 12:14:00"
b4754a46-685a-40a6-82d7-c17326e8243f,c3e67d74-8688-40e4-9026-ad06e149d91a,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-16 12:21:00"
b4754a46-685a-40a6-82d7-c17326e8243f,be675891-2215-4cf6-bdd3-6094bb966f5f,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-17 13:07:00"
b4754a46-685a-40a6-82d7-c17326e8243f,09eb6562-cbb2-4faf-becc-8bcdc2f0c863,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-18 14:07:00"
b4754a46-685a-40a6-82d7-c17326e8243f,09eb6562-cbb2-4faf-becc-8bcdc2f0c863,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-18 14:14:00"
e2787c79-f9e6-4362-8b1f-0742d9fc7ffe,ba9df2ad-14ea-4069-bd00-02dda9c28846,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-09-16 10:07:00"
e2787c79-f9e6-4362-8b1f-0742d9fc7ffe,ba9df2ad-14ea-4069-bd00-02dda9c28846,2,window_blur,"Synthetic window_blur event #2 for presentation scenario.","2026-09-16 10:14:00"
e2787c79-f9e6-4362-8b1f-0742d9fc7ffe,ba9df2ad-14ea-4069-bd00-02dda9c28846,3,right_click,"Synthetic right_click event #3 for presentation scenario.","2026-09-16 10:21:00"
e2787c79-f9e6-4362-8b1f-0742d9fc7ffe,03e14429-142f-4232-9b1e-c086adb7af51,1,window_blur,"Synthetic window_blur event #1 for presentation scenario.","2026-09-17 11:07:00"
e2787c79-f9e6-4362-8b1f-0742d9fc7ffe,e85e14da-89cf-4684-8102-3b8da8fc8ec3,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-18 12:07:00"
e2787c79-f9e6-4362-8b1f-0742d9fc7ffe,e85e14da-89cf-4684-8102-3b8da8fc8ec3,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-18 12:14:00"
e2787c79-f9e6-4362-8b1f-0742d9fc7ffe,dd08825a-b9c1-4d8e-aea1-146ed3570416,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-08-25 13:07:00"
e2787c79-f9e6-4362-8b1f-0742d9fc7ffe,dd08825a-b9c1-4d8e-aea1-146ed3570416,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-08-25 13:14:00"
e2787c79-f9e6-4362-8b1f-0742d9fc7ffe,dd08825a-b9c1-4d8e-aea1-146ed3570416,3,window_blur,"Synthetic window_blur event #3 for presentation scenario.","2026-08-25 13:21:00"
e2787c79-f9e6-4362-8b1f-0742d9fc7ffe,3558f3b6-c526-4a89-a583-0359072b0cbd,1,tab_switch,"Synthetic tab_switch event #1 for presentation scenario.","2026-08-26 14:07:00"
4ef21ae8-bec5-43c5-9ddc-fc72958b487f,3eacab6c-d45f-4dbf-906e-a2ab24678e21,1,right_click,"Synthetic right_click event #1 for presentation scenario.","2026-09-18 10:07:00"
4ef21ae8-bec5-43c5-9ddc-fc72958b487f,3eacab6c-d45f-4dbf-906e-a2ab24678e21,2,auto_submitted,"Synthetic auto_submitted event #2 for presentation scenario.","2026-09-18 10:14:00"
4ef21ae8-bec5-43c5-9ddc-fc72958b487f,17d10c63-6861-44d9-98e5-8f9a9bb95fbe,1,auto_submitted,"Synthetic auto_submitted event #1 for presentation scenario.","2026-08-25 11:07:00"
4ef21ae8-bec5-43c5-9ddc-fc72958b487f,17d10c63-6861-44d9-98e5-8f9a9bb95fbe,2,tab_switch,"Synthetic tab_switch event #2 for presentation scenario.","2026-08-25 11:14:00"
